"202112","광주북부",7536,4072,2162,1302,0,15,1299,4669,503,1050,136,32,0,15,88,206,7059,883,976,1015,1146,1243,1246,1027,0,0
"202112","울산동부",2423,1229,631,563,0,19,550,1239,201,414,58,11,0,3,34,83,2234,295,269,270,428,436,384,341,0,0
"202112","대전동부",4205,2075,1219,911,0,10,578,2417,340,860,62,37,0,7,51,157,3891,466,511,510,631,617,850,620,0,0
"202112","옥천",508,262,140,106,0,0,115,288,29,76,8,0,0,1,3,10,486,66,64,63,92,99,66,58,0,0
"202112","완도",623,319,166,138,0,2,165,322,86,48,11,1,0,0,4,29,578,69,75,90,95,107,100,87,0,0
"202112","대구강북",3353,1630,1003,720,0,23,824,1899,287,320,95,16,0,11,21,95,3115,386,427,379,554,501,632,474,0,0
"202112","태안",1094,596,302,196,0,5,225,574,174,116,24,3,0,2,18,37,1010,130,135,165,172,151,199,142,0,0
"202112","안산단원",7874,4345,2145,1384,0,62,1782,4156,1001,873,200,47,0,17,49,272,7289,1016,959,937,1167,1215,1337,1243,0,0
"202112","수원남부",8715,4691,2392,1632,0,71,2188,4368,1102,986,162,73,0,23,73,249,8135,1106,1029,1018,1371,1321,1484,1386,0,0
"202112","익산",4951,2475,1272,1204,0,37,797,2524,673,920,64,12,0,3,29,147,4696,592,630,536,716,847,884,746,0,0
"202112","부산기장",2462,1364,683,415,0,42,548,1496,169,207,66,8,0,2,35,78,2273,288,315,361,413,362,380,343,0,0
"202112","영월",416,216,110,90,0,7,70,218,68,53,3,0,0,0,1,11,401,51,51,50,59,70,69,66,0,0
"202112","인천강화",1233,604,377,252,0,14,278,671,125,145,28,4,0,2,7,36,1156,118,149,140,193,178,208,247,0,0
"202112","대구달성",3464,1669,976,819,0,26,766,1848,314,510,112,11,0,8,30,56,3247,405,463,424,546,601,571,454,0,0
"202112","대구달서",4627,2282,1317,1028,0,26,960,2667,321,653,97,36,0,9,29,147,4309,478,596,581,777,738,823,634,0,0
"202112","순천",5800,2645,1806,1349,0,16,1108,2557,789,1330,96,13,0,9,38,179,5465,674,709,744,965,923,1014,771,0,0
"202112","부여",981,386,308,287,0,4,139,404,171,263,17,2,0,0,5,16,941,102,163,126,140,146,164,140,0,0
"202112","부천오정",3025,1546,949,530,0,32,773,1527,224,469,88,39,1,6,24,74,2793,369,383,381,471,472,511,438,0,0
"202112","서울강남",11321,5967,2689,2665,0,233,2235,6615,1194,1044,53,136,0,47,104,322,10659,1072,1347,1427,1780,1871,2095,1729,4837827,275858
"202112","무안",1381,692,390,299,0,9,318,621,228,205,20,2,1,2,14,31,1311,145,207,167,238,218,234,172,0,0
"202112","군위",187,92,31,64,0,2,51,79,29,26,4,0,0,0,2,0,181,20,25,34,29,29,33,17,0,0
"202112","임실",264,145,65,54,0,2,42,141,39,40,1,1,0,0,2,10,250,25,34,32,41,49,50,33,0,0
"202112","서울수서",7393,3544,2210,1639,0,118,1826,3992,593,864,132,29,0,22,67,150,6993,720,861,980,1183,1428,1399,822,4760187,492676
"202112","진안",227,96,51,80,0,0,42,109,34,42,3,0,0,0,0,2,222,28,26,25,38,30,37,43,0,0
"202112","서울혜화",2531,1362,684,485,0,29,563,1465,197,277,17,6,0,5,24,94,2385,299,338,287,384,385,470,368,3050888,236578
"202112","통영",2870,1412,753,705,0,21,330,1163,540,816,31,8,0,0,18,70,2743,365,342,403,466,452,458,384,0,0
"202112","강릉",4235,2082,1172,981,0,14,733,2214,520,754,86,18,0,11,49,118,3953,506,481,529,627,662,734,696,0,0
"202112","광주",5916,3095,1771,1050,0,59,1772,3111,540,434,196,28,0,8,57,162,5465,670,764,695,947,946,1083,811,0,0
"202112","서울송파",11251,5713,3205,2333,0,159,2965,6066,1011,1050,249,50,1,34,133,318,10466,1243,1379,1453,1752,1943,1951,1530,3969562,758474
"202112","의령",276,149,46,81,0,7,61,130,37,41,2,0,0,0,1,9,264,35,34,32,40,44,48,43,0,0
"202112","양평",1793,928,543,322,0,25,541,869,169,189,37,7,0,0,7,30,1712,214,198,209,256,315,375,226,0,0
"202112","청송",262,114,71,77,0,3,56,124,32,47,9,0,0,0,0,4,249,20,36,43,43,51,51,18,0,0
"202112","영광",799,418,187,194,0,2,186,338,70,203,11,0,0,2,4,31,751,92,96,106,120,131,143,111,0,0
"202112","대전서부",4597,2122,1537,938,0,14,651,2420,505,1007,145,80,0,7,62,139,4164,608,577,549,786,697,780,600,0,0
"202112","포천",3200,1759,901,540,0,38,960,1527,186,489,57,7,0,6,20,89,3021,381,357,415,495,525,580,447,0,0
"202112","광주동부",2651,1302,821,528,0,10,460,1614,173,394,25,5,0,8,28,68,2517,312,394,316,382,411,412,424,0,0
"202112","당진",2530,1187,646,697,0,12,418,1191,278,631,56,22,0,4,26,53,2369,332,305,282,396,417,380,418,0,0
"202112","울진",596,278,164,154,0,0,116,343,78,59,6,1,0,0,2,16,571,66,71,80,92,114,96,77,0,0
